CIC_MEM_VERS = 2.0
CREATION_DATE  = 2026-07-17T02:46:53.995
ORIGINATOR     = CNES

META_START

COMMENT days (MJD), sec (UTC), altitude (km)

OBJECT_NAME = Sat
OBJECT_ID = Sat

USER_DEFINED_PROTOCOL = CIC
USER_DEFINED_CONTENT = SATELLITE_ALTITUDE
TIME_SYSTEM = UTC
START_TIME = 2025-01-01T12:00:00.000
STOP_TIME = 2025-01-11T11:59:21.868

META_STOP

60676 81148.54469 321.372
60676 81238.89837 310.859
60676 81329.25205 301.177
60676 81419.60573 292.436
60676 81509.95940 284.735
60676 81600.31308 278.161
60676 81690.66676 272.792
60676 81781.02044 268.687
60676 81871.37412 265.896
60676 81961.72779 264.451
60676 82052.08147 264.369
60676 82142.43515 265.650
60676 82232.78883 268.280
60676 82323.14251 272.228
60676 82413.49618 277.448
60676 82503.84986 283.880
60676 82594.20354 291.450
60676 82684.55722 300.071
60676 82774.91089 309.646
60676 82865.26457 320.065
60676 82955.61825 331.214
60676 83045.97193 342.968
60676 83136.32561 355.199
60676 83226.67928 367.773
60676 83317.03296 380.557
60676 83407.38664 393.413
60676 83497.74032 406.208
60676 83588.09399 418.809
60676 83678.44767 431.086
60676 83768.80135 442.915
60676 83859.15503 454.177
60676 83949.50871 464.761
60676 84039.86238 474.562
60676 84130.21606 483.485
60676 84220.56974 491.445
60676 84310.92342 498.364
60676 84401.27710 504.177
60676 84491.63077 508.828
60676 84581.98445 512.275
60676 84672.33813 514.484
60676 84762.69181 515.435
60676 84853.04548 515.118
60676 84943.39916 513.537
60676 85033.75284 510.706
60676 85124.10652 506.651
60676 85214.46020 501.411
60676 85304.81387 495.034
60676 85395.16755 487.581
60676 85485.52123 479.124
60676 85575.87491 469.743
60676 85666.22859 459.530
60676 85756.58226 448.585
60676 85846.93594 437.015
60676 85937.28962 424.937
60676 86027.64330 412.472
60676 86117.99697 399.747
60676 86208.35065 386.894
60676 86298.70433 374.048
60676 86389.05801 361.343
60677 79.41169 348.915
60677 169.76536 336.899
60677 260.11904 325.425
60677 350.47272 314.620
60677 440.82640 304.605
60677 531.18007 295.491
60677 621.53375 287.383
60677 711.88743 280.372
60677 802.24111 274.539
60677 892.59479 269.952
60677 982.94846 266.664
60677 1073.30214 264.712
60677 1163.65582 264.120
60677 1254.00950 264.895
60677 1344.36318 267.028
60677 1434.71685 270.492
60677 1525.07053 275.249
60677 1615.42421 281.243
60677 1705.77789 288.405
60677 1796.13156 296.653
60677 1886.48524 305.892
60677 1976.83892 316.018
60677 2067.19260 326.918
60677 2157.54628 338.471
60677 2247.89995 350.550
60677 2338.25363 363.022
60677 2428.60731 375.755
60677 2518.96099 388.611
60677 2609.31467 401.457
60677 2699.66834 414.157
60677 2790.02202 426.581
60677 2880.37570 438.603
60677 2970.72938 450.101
60677 3061.08305 460.961
60677 3151.43673 471.076
60677 3241.79041 480.346
60677 3332.14409 488.681
60677 3422.49777 496.002
60677 3512.85144 502.239
60677 3603.20512 507.333
60677 3693.55880 511.235
60677 3783.91248 513.909
60677 3874.26616 515.329
60677 3964.61983 515.484
60677 4054.97351 514.371
60677 4145.32719 512.001
60677 4235.68087 508.395
60677 4326.03454 503.589
60677 4416.38822 497.626
60677 4506.74190 490.564
60677 4597.09558 482.469
60677 4687.44926 473.420
60677 4777.80293 463.503
60677 4868.15661 452.815
60677 4958.51029 441.461
60677 5048.86397 429.554
60677 5139.21764 417.213
60677 5229.57132 404.564
60677 5319.92500 391.737
60677 5410.27868 378.864
60677 5500.63236 366.081
60677 5590.98603 353.525
60677 5681.33971 341.329
60677 5771.69339 329.628
60677 5862.04707 318.548
60677 5952.40075 308.213
60677 6042.75442 298.740
60677 6133.10810 290.234
60677 6223.46178 282.793
60677 6313.81546 276.502
60677 6404.16913 271.434
60677 6494.52281 267.648
60677 6584.87649 265.187
60677 6675.23017 264.080
60677 6765.58385 264.341
60677 6855.93752 265.966
60677 6946.29120 268.935
60677 7036.64488 273.215
60677 7126.99856 278.756
60677 7217.35224 285.493
60677 7307.70591 293.349
60677 7398.05959 302.235
60677 7488.41327 312.048
60677 7578.76695 322.679
60677 7669.12062 334.010
60677 7759.47430 345.915
60677 7849.82798 358.264
60677 7940.18166 370.924
60677 8030.53534 383.758
60677 8120.88901 396.633
60677 8211.24269 409.412
60677 8301.59637 421.965
60677 8391.95005 434.161
60677 8482.30372 445.880
60677 8572.65740 457.001
60677 8663.01108 467.417
60677 8753.36476 477.024
60677 8843.71844 485.728
60677 8934.07211 493.447
60677 9024.42579 500.105
60677 9114.77947 505.640
60677 9205.13315 509.999
60677 9295.48683 513.140
60677 9385.84050 515.036
60677 9476.19418 515.667
60677 9566.54786 515.028
60677 9656.90154 513.126
60677 9747.25521 509.977
60677 9837.60889 505.613
60677 9927.96257 500.074
60677 10018.31625 493.412
60677 10108.66993 485.691
60677 10199.02360 476.985
60677 10289.37728 467.378
60677 10379.73096 456.962
60677 10470.08464 445.841
60677 10560.43832 434.124
60677 10650.79199 421.928
60677 10741.14567 409.377
60677 10831.49935 396.597
60677 10921.85303 383.722
60677 11012.20670 370.886
60677 11102.56038 358.224
60677 11192.91406 345.872
60677 11283.26774 333.964
60677 11373.62142 322.630
60677 11463.97509 311.995
60677 11554.32877 302.178
60677 11644.68245 293.289
60677 11735.03613 285.430
60677 11825.38981 278.690
60677 11915.74348 273.148
60677 12006.09716 268.867
60677 12096.45084 265.897
60677 12186.80452 264.273
60677 12277.15819 264.014
60677 12367.51187 265.123
60677 12457.86555 267.587
60677 12548.21923 271.376
60677 12638.57291 276.449
60677 12728.92658 282.744
60677 12819.28026 290.190
60677 12909.63394 298.701
60677 12999.98762 308.181
60677 13090.34129 318.522
60677 13180.69497 329.608
60677 13271.04865 341.317
60677 13361.40233 353.520
60677 13451.75601 366.084
60677 13542.10968 378.875
60677 13632.46336 391.757
60677 13722.81704 404.595
