CIC_AEM_VERS = 3.0
CREATION_DATE  = 2026-07-16T07:21:39.504
ORIGINATOR     = CNES

META_START

COMMENT Earth orientation in inertial frame
COMMENT days (MJD), sec (UTC), q0 (real part), q1, q2, q3

OBJECT_NAME = EARTH
OBJECT_ID = EARTH

REF_FRAME_A = ICRF
REF_FRAME_B = ECF
ATTITUDE_DIR = A2B
TIME_SYSTEM = UTC
START_TIME = 2000-01-01T00:00:00.000
STOP_TIME = 2000-01-01T10:00:00.000
ATTITUDE_TYPE = QUATERNION
QUATERNION_TYPE = FIRST

META_STOP

51544 25019.99999 -0.212205 -0.000016 -0.000011 0.977225
51544 25199.99999 -0.218614 -0.000016 -0.000011 0.975811
51544 25379.99999 -0.225013 -0.000016 -0.000011 0.974356
51544 25559.99999 -0.231403 -0.000016 -0.000010 0.972858
51544 25739.99999 -0.237783 -0.000016 -0.000010 0.971318
51544 25919.99999 -0.244152 -0.000017 -0.000010 0.969737
51544 26099.99999 -0.250511 -0.000017 -0.000010 0.968114
51544 26279.99999 -0.256860 -0.000017 -0.000010 0.966449
51544 26459.99999 -0.263197 -0.000017 -0.000010 0.964742
51544 26639.99999 -0.269523 -0.000017 -0.000010 0.962994
51544 26819.99999 -0.275837 -0.000017 -0.000010 0.961205
51544 26999.99999 -0.282139 -0.000017 -0.000010 0.959374
51544 27179.99999 -0.288429 -0.000017 -0.000010 0.957501
51544 27359.99999 -0.294707 -0.000017 -0.000009 0.955588
51544 27539.99999 -0.300972 -0.000017 -0.000009 0.953633
51544 27719.99999 -0.307224 -0.000017 -0.000009 0.951637
51544 27899.99999 -0.313463 -0.000017 -0.000009 0.949600
51544 28079.99999 -0.319688 -0.000017 -0.000009 0.947523
51544 28259.99999 -0.325900 -0.000017 -0.000009 0.945404
51544 28439.99999 -0.332097 -0.000017 -0.000009 0.943245
51544 28619.99999 -0.338281 -0.000017 -0.000009 0.941045
51544 28799.99999 -0.344449 -0.000017 -0.000008 0.938805
51544 28979.99999 -0.350603 -0.000018 -0.000008 0.936524
51544 29159.99999 -0.356742 -0.000018 -0.000008 0.934203
51544 29339.99999 -0.362865 -0.000018 -0.000008 0.931842
51544 29519.99999 -0.368973 -0.000018 -0.000008 0.929440
51544 29699.99999 -0.375065 -0.000018 -0.000008 0.926999
51544 29879.99999 -0.381140 -0.000018 -0.000008 0.924517
51544 30059.99999 -0.387200 -0.000018 -0.000008 0.921996
51544 30239.99999 -0.393242 -0.000018 -0.000008 0.919435
