CIC_AEM_VERS = 3.0
CREATION_DATE  = 2026-07-17T02:16:57.670
ORIGINATOR     = CNES

META_START

COMMENT Earth orientation in inertial frame
COMMENT days (MJD), sec (UTC), q0 (real part), q1, q2, q3

OBJECT_NAME = EARTH
OBJECT_ID = EARTH

REF_FRAME_A = ICRF
REF_FRAME_B = ECF
ATTITUDE_DIR = A2B
TIME_SYSTEM = UTC
START_TIME = 2025-01-01T12:00:00.000
STOP_TIME = 2025-01-11T11:59:21.868
ATTITUDE_TYPE = QUATERNION
QUATERNION_TYPE = FIRST

META_STOP

60677 56640.81401 0.981982 -0.000247 0.001190 -0.188972
60677 56731.16769 0.982599 -0.000243 0.001191 -0.185736
60677 56821.52137 0.983205 -0.000239 0.001192 -0.182498
60677 56911.87505 0.983801 -0.000235 0.001192 -0.179258
60677 57002.22873 0.984387 -0.000231 0.001193 -0.176016
60677 57092.58240 0.984961 -0.000227 0.001194 -0.172772
60677 57182.93608 0.985525 -0.000223 0.001195 -0.169527
60677 57273.28976 0.986078 -0.000219 0.001195 -0.166279
60677 57363.64344 0.986620 -0.000215 0.001196 -0.163030
60677 57453.99711 0.987152 -0.000211 0.001197 -0.159779
60677 57544.35079 0.987673 -0.000207 0.001197 -0.156526
60677 57634.70447 0.988183 -0.000203 0.001198 -0.153271
60677 57725.05815 0.988683 -0.000200 0.001199 -0.150015
60677 57815.41183 0.989172 -0.000196 0.001199 -0.146757
60677 57905.76550 0.989650 -0.000192 0.001200 -0.143497
60677 57996.11918 0.990117 -0.000188 0.001201 -0.140236
60677 58086.47286 0.990574 -0.000184 0.001201 -0.136974
60677 58176.82654 0.991020 -0.000180 0.001202 -0.133710
60677 58267.18022 0.991455 -0.000176 0.001203 -0.130444
60677 58357.53389 0.991879 -0.000172 0.001203 -0.127177
60677 58447.88757 0.992293 -0.000168 0.001204 -0.123909
60677 58538.24125 0.992696 -0.000164 0.001204 -0.120640
60677 58628.59493 0.993088 -0.000160 0.001205 -0.117369
60677 58718.94860 0.993469 -0.000156 0.001205 -0.114096
60677 58809.30228 0.993839 -0.000152 0.001206 -0.110823
60677 58899.65596 0.994199 -0.000148 0.001206 -0.107548
60677 58990.00964 0.994548 -0.000144 0.001207 -0.104273
60677 59080.36332 0.994886 -0.000140 0.001207 -0.100996
60677 59170.71699 0.995213 -0.000136 0.001208 -0.097718
60677 59261.07067 0.995530 -0.000132 0.001208 -0.094438
60677 59351.42435 0.995836 -0.000128 0.001209 -0.091158
60677 59441.77803 0.996131 -0.000124 0.001209 -0.087877
60677 59532.13171 0.996415 -0.000120 0.001209 -0.084595
60677 59622.48538 0.996688 -0.000116 0.001210 -0.081312
60677 59712.83906 0.996950 -0.000112 0.001210 -0.078028
60677 59803.19274 0.997202 -0.000108 0.001211 -0.074744
60677 59893.54642 0.997443 -0.000104 0.001211 -0.071458
60677 59983.90009 0.997673 -0.000100 0.001211 -0.068172
60677 60074.25377 0.997892 -0.000096 0.001212 -0.064885
60677 60164.60745 0.998100 -0.000092 0.001212 -0.061597
60677 60254.96113 0.998298 -0.000088 0.001212 -0.058308
60677 60345.31481 0.998485 -0.000084 0.001212 -0.055019
60677 60435.66848 0.998660 -0.000080 0.001213 -0.051730
60677 60526.02216 0.998825 -0.000076 0.001213 -0.048440
60677 60616.37584 0.998980 -0.000072 0.001213 -0.045149
60677 60706.72952 0.999123 -0.000068 0.001213 -0.041858
60677 60797.08319 0.999255 -0.000064 0.001214 -0.038566
60677 60887.43687 0.999377 -0.000060 0.001214 -0.035274
60677 60977.79055 0.999488 -0.000056 0.001214 -0.031981
60677 61068.14423 0.999588 -0.000052 0.001214 -0.028689
60677 61158.49791 0.999677 -0.000048 0.001214 -0.025395
60677 61248.85158 0.999755 -0.000044 0.001215 -0.022102
60677 61339.20526 0.999822 -0.000040 0.001215 -0.018808
60677 61429.55894 0.999879 -0.000036 0.001215 -0.015514
60677 61519.91262 0.999925 -0.000032 0.001215 -0.012220
60677 61610.26630 0.999959 -0.000028 0.001215 -0.008926
60677 61700.61997 0.999983 -0.000024 0.001215 -0.005632
60677 61790.97365 0.999997 -0.000020 0.001215 -0.002338
60677 61881.32733 0.999999 -0.000016 0.001215 0.000957
60677 61971.68101 0.999990 -0.000012 0.001215 0.004251
60677 62062.03468 0.999971 -0.000008 0.001215 0.007545
60677 62152.38836 0.999941 -0.000004 0.001215 0.010839
60677 62242.74204 0.999899 -0.000000 0.001215 0.014134
60677 62333.09572 0.999847 0.000004 0.001215 0.017427
60677 62423.44940 0.999785 0.000008 0.001215 0.020721
60677 62513.80307 0.999711 0.000012 0.001215 0.024015
60677 62604.15675 0.999626 0.000016 0.001215 0.027308
60677 62694.51043 0.999531 0.000020 0.001215 0.030601
60677 62784.86411 0.999425 0.000024 0.001215 0.033894
60677 62875.21779 0.999308 0.000028 0.001215 0.037186
60677 62965.57146 0.999180 0.000032 0.001215 0.040478
60677 63055.92514 0.999041 0.000036 0.001215 0.043769
60677 63146.27882 0.998891 0.000040 0.001215 0.047060
60677 63236.63250 0.998731 0.000044 0.001215 0.050350
60677 63326.98617 0.998560 0.000048 0.001214 0.053640
60677 63417.33985 0.998377 0.000052 0.001214 0.056930
60677 63507.69353 0.998184 0.000056 0.001214 0.060218
60677 63598.04721 0.997981 0.000060 0.001214 0.063506
60677 63688.40089 0.997766 0.000064 0.001214 0.066794
60677 63778.75456 0.997541 0.000068 0.001213 0.070080
60677 63869.10824 0.997304 0.000072 0.001213 0.073366
60677 63959.46192 0.997057 0.000076 0.001213 0.076651
60677 64049.81560 0.996799 0.000080 0.001213 0.079936
60677 64140.16927 0.996531 0.000084 0.001212 0.083219
60677 64230.52295 0.996251 0.000088 0.001212 0.086501
60677 64320.87663 0.995961 0.000092 0.001212 0.089783
60677 64411.23031 0.995659 0.000096 0.001212 0.093063
60677 64501.58399 0.995347 0.000100 0.001211 0.096343
60677 64591.93766 0.995025 0.000104 0.001211 0.099621
60677 64682.29134 0.994691 0.000108 0.001211 0.102899
60677 64772.64502 0.994347 0.000112 0.001210 0.106175
60677 64862.99870 0.993992 0.000116 0.001210 0.109450
60677 64953.35238 0.993626 0.000120 0.001209 0.112724
60677 65043.70605 0.993249 0.000124 0.001209 0.115997
60677 65134.05973 0.992861 0.000128 0.001209 0.119268
60677 65224.41341 0.992463 0.000132 0.001208 0.122539
60677 65314.76709 0.992054 0.000136 0.001208 0.125807
60677 65405.12076 0.991634 0.000140 0.001207 0.129075
60677 65495.47444 0.991203 0.000144 0.001207 0.132341
60677 65585.82812 0.990762 0.000148 0.001206 0.135606
60677 65676.18180 0.990310 0.000151 0.001206 0.138869
60677 65766.53548 0.989847 0.000155 0.001205 0.142131
60677 65856.88915 0.989374 0.000159 0.001205 0.145391
60677 65947.24283 0.988889 0.000163 0.001204 0.148649
60677 66037.59651 0.988394 0.000167 0.001204 0.151906
60677 66127.95019 0.987888 0.000171 0.001203 0.155161
60677 66218.30387 0.987372 0.000175 0.001203 0.158415
60677 66308.65754 0.986845 0.000179 0.001202 0.161667
60677 66399.01122 0.986307 0.000183 0.001201 0.164917
60677 66489.36490 0.985758 0.000187 0.001201 0.168165
60677 66579.71858 0.985199 0.000191 0.001200 0.171412
60677 66670.07225 0.984629 0.000195 0.001200 0.174656
60677 66760.42593 0.984048 0.000199 0.001199 0.177899
60677 66850.77961 0.983457 0.000203 0.001198 0.181140
60677 66941.13329 0.982854 0.000207 0.001198 0.184379
60677 67031.48697 0.982242 0.000211 0.001197 0.187616
60677 67121.84064 0.981618 0.000215 0.001196 0.190851
60677 67212.19432 0.980984 0.000219 0.001195 0.194083
60677 67302.54800 0.980340 0.000223 0.001195 0.197314
60677 67392.90168 0.979684 0.000227 0.001194 0.200542
60677 67483.25536 0.979018 0.000231 0.001193 0.203769
60677 67573.60903 0.978342 0.000234 0.001193 0.206993
60677 67663.96271 0.977654 0.000238 0.001192 0.210215
60677 67754.31639 0.976957 0.000242 0.001191 0.213434
60677 67844.67007 0.976248 0.000246 0.001190 0.216652
60677 67935.02374 0.975529 0.000250 0.001189 0.219867
60677 68025.37742 0.974800 0.000254 0.001188 0.223079
60677 68115.73110 0.974059 0.000258 0.001188 0.226289
60677 68206.08478 0.973309 0.000262 0.001187 0.229497
60677 68296.43846 0.972547 0.000266 0.001186 0.232702
60677 68386.79213 0.971775 0.000270 0.001185 0.235905
60677 68477.14581 0.970993 0.000274 0.001184 0.239105
60677 68567.49949 0.970200 0.000278 0.001183 0.242302
60677 68657.85317 0.969397 0.000281 0.001182 0.245497
60677 68748.20684 0.968583 0.000285 0.001181 0.248689
60677 68838.56052 0.967758 0.000289 0.001180 0.251879
60677 68928.91420 0.966923 0.000293 0.001179 0.255066
60677 69019.26788 0.966077 0.000297 0.001179 0.258250
60677 69109.62156 0.965221 0.000301 0.001178 0.261431
60677 69199.97523 0.964355 0.000305 0.001177 0.264609
60677 69290.32891 0.963478 0.000309 0.001176 0.267785
60677 69380.68259 0.962591 0.000312 0.001174 0.270957
60677 69471.03627 0.961693 0.000316 0.001173 0.274127
60677 69561.38995 0.960785 0.000320 0.001172 0.277293
60677 69651.74362 0.959866 0.000324 0.001171 0.280457
60677 69742.09730 0.958937 0.000328 0.001170 0.283618
60677 69832.45098 0.957997 0.000332 0.001169 0.286775
60677 69922.80466 0.957047 0.000336 0.001168 0.289930
60677 70013.15833 0.956087 0.000339 0.001167 0.293081
60677 70103.51201 0.955116 0.000343 0.001166 0.296229
60677 70193.86569 0.954135 0.000347 0.001165 0.299374
60677 70284.21937 0.953144 0.000351 0.001164 0.302515
60677 70374.57305 0.952142 0.000355 0.001162 0.305654
60677 70464.92672 0.951130 0.000359 0.001161 0.308789
60677 70555.28040 0.950107 0.000362 0.001160 0.311920
60677 70645.63408 0.949075 0.000366 0.001159 0.315049
60677 70735.98776 0.948032 0.000370 0.001158 0.318174
60677 70826.34144 0.946978 0.000374 0.001156 0.321295
60677 70916.69511 0.945915 0.000378 0.001155 0.324413
60677 71007.04879 0.944841 0.000382 0.001154 0.327527
60677 71097.40247 0.943757 0.000385 0.001153 0.330638
60677 71187.75615 0.942662 0.000389 0.001151 0.333745
60677 71278.10982 0.941558 0.000393 0.001150 0.336849
60677 71368.46350 0.940443 0.000397 0.001149 0.339949
60677 71458.81718 0.939318 0.000400 0.001147 0.343045
60677 71549.17086 0.938183 0.000404 0.001146 0.346138
60677 71639.52454 0.937037 0.000408 0.001145 0.349227
60677 71729.87821 0.935882 0.000412 0.001143 0.352312
60677 71820.23189 0.934716 0.000416 0.001142 0.355393
60677 71910.58557 0.933540 0.000419 0.001141 0.358470
60677 72000.93925 0.932354 0.000423 0.001139 0.361544
60677 72091.29292 0.931158 0.000427 0.001138 0.364613
60677 72181.64660 0.929952 0.000431 0.001137 0.367679
60677 72272.00028 0.928736 0.000434 0.001135 0.370741
60677 72362.35396 0.927509 0.000438 0.001134 0.373798
60677 72452.70764 0.926273 0.000442 0.001132 0.376852
60677 72543.06131 0.925026 0.000446 0.001131 0.379901
60677 72633.41499 0.923770 0.000449 0.001129 0.382946
60677 72723.76867 0.922503 0.000453 0.001128 0.385987
60677 72814.12235 0.921227 0.000457 0.001126 0.389024
60677 72904.47603 0.919940 0.000460 0.001125 0.392057
60677 72994.82970 0.918644 0.000464 0.001123 0.395086
60677 73085.18338 0.917337 0.000468 0.001122 0.398110
60677 73175.53706 0.916021 0.000471 0.001120 0.401130
60677 73265.89074 0.914694 0.000475 0.001119 0.404145
60677 73356.24441 0.913358 0.000479 0.001117 0.407156
60677 73446.59809 0.912011 0.000483 0.001115 0.410163
60677 73536.95177 0.910655 0.000486 0.001114 0.413165
60677 73627.30545 0.909289 0.000490 0.001112 0.416163
60677 73717.65913 0.907913 0.000494 0.001111 0.419156
60677 73808.01280 0.906528 0.000497 0.001109 0.422145
60677 73898.36648 0.905132 0.000501 0.001107 0.425129
60677 73988.72016 0.903727 0.000504 0.001106 0.428109
60677 74079.07384 0.902311 0.000508 0.001104 0.431083
60677 74169.42752 0.900886 0.000512 0.001102 0.434054
60677 74259.78119 0.899451 0.000515 0.001101 0.437019
60677 74350.13487 0.898007 0.000519 0.001099 0.439980
60677 74440.48855 0.896553 0.000523 0.001097 0.442936
60677 74530.84223 0.895088 0.000526 0.001096 0.445887
60677 74621.19590 0.893615 0.000530 0.001094 0.448833
60677 74711.54958 0.892131 0.000533 0.001092 0.451775
60677 74801.90326 0.890638 0.000537 0.001090 0.454711
60677 74892.25694 0.889135 0.000541 0.001089 0.457643
60677 74982.61062 0.887623 0.000544 0.001087 0.460569
60677 75072.96429 0.886101 0.000548 0.001085 0.463491
60677 75163.31797 0.884569 0.000551 0.001083 0.466408
60677 75253.67165 0.883028 0.000555 0.001081 0.469319
60677 75344.02533 0.881477 0.000558 0.001079 0.472226
60677 75434.37901 0.879916 0.000562 0.001078 0.475127
60677 75524.73268 0.878346 0.000566 0.001076 0.478023
60677 75615.08636 0.876767 0.000569 0.001074 0.480914
60677 75705.44004 0.875178 0.000573 0.001072 0.483800
60677 75795.79372 0.873579 0.000576 0.001070 0.486680
60677 75886.14739 0.871971 0.000580 0.001068 0.489556
60677 75976.50107 0.870354 0.000583 0.001066 0.492425
60677 76066.85475 0.868727 0.000587 0.001064 0.495290
60677 76157.20843 0.867090 0.000590 0.001062 0.498149
60677 76247.56211 0.865445 0.000594 0.001060 0.501003
60677 76337.91578 0.863789 0.000597 0.001059 0.503851
60677 76428.26946 0.862125 0.000601 0.001057 0.506694
60677 76518.62314 0.860451 0.000604 0.001055 0.509532
60677 76608.97682 0.858768 0.000608 0.001053 0.512364
60677 76699.33049 0.857075 0.000611 0.001051 0.515190
60677 76789.68417 0.855373 0.000615 0.001049 0.518011
60677 76880.03785 0.853662 0.000618 0.001047 0.520826
60677 76970.39153 0.851942 0.000621 0.001044 0.523635
60677 77060.74521 0.850212 0.000625 0.001042 0.526439
60677 77151.09888 0.848473 0.000628 0.001040 0.529237
60677 77241.45256 0.846725 0.000632 0.001038 0.532029
60677 77331.80624 0.844968 0.000635 0.001036 0.534816
60677 77422.15992 0.843201 0.000639 0.001034 0.537596
60677 77512.51360 0.841426 0.000642 0.001032 0.540371
60677 77602.86727 0.839641 0.000645 0.001030 0.543140
60677 77693.22095 0.837847 0.000649 0.001028 0.545903
60677 77783.57463 0.836044 0.000652 0.001026 0.548661
60677 77873.92831 0.834232 0.000656 0.001023 0.551412
60677 77964.28198 0.832411 0.000659 0.001021 0.554157
60677 78054.63566 0.830581 0.000662 0.001019 0.556896
60677 78144.98934 0.828742 0.000666 0.001017 0.559629
60677 78235.34302 0.826894 0.000669 0.001015 0.562357
60677 78325.69670 0.825037 0.000672 0.001012 0.565078
60677 78416.05037 0.823171 0.000676 0.001010 0.567792
60677 78506.40405 0.821296 0.000679 0.001008 0.570501
60677 78596.75773 0.819412 0.000682 0.001006 0.573204
60677 78687.11141 0.817519 0.000686 0.001004 0.575900
60677 78777.46509 0.815618 0.000689 0.001001 0.578590
60677 78867.81876 0.813707 0.000692 0.000999 0.581274
60677 78958.17244 0.811788 0.000695 0.000997 0.583951
60677 79048.52612 0.809860 0.000699 0.000994 0.586622
60677 79138.87980 0.807923 0.000702 0.000992 0.589287
60677 79229.23347 0.805977 0.000705 0.000990 0.591946
60677 79319.58715 0.804023 0.000709 0.000987 0.594598
60677 79409.94083 0.802059 0.000712 0.000985 0.597243
60677 79500.29451 0.800087 0.000715 0.000983 0.599882
60677 79590.64819 0.798107 0.000718 0.000980 0.602515
60677 79681.00186 0.796118 0.000721 0.000978 0.605141
60677 79771.35554 0.794120 0.000725 0.000976 0.607760
60677 79861.70922 0.792113 0.000728 0.000973 0.610373
60677 79952.06290 0.790098 0.000731 0.000971 0.612979
60677 80042.41657 0.788075 0.000734 0.000968 0.615578
60677 80132.77025 0.786042 0.000738 0.000966 0.618171
60677 80223.12393 0.784002 0.000741 0.000964 0.620757
60677 80313.47761 0.781952 0.000744 0.000961 0.623337
60677 80403.83129 0.779895 0.000747 0.000959 0.625910
60677 80494.18496 0.777829 0.000750 0.000956 0.628475
60677 80584.53864 0.775754 0.000753 0.000954 0.631034
60677 80674.89232 0.773671 0.000756 0.000951 0.633587
60677 80765.24600 0.771579 0.000760 0.000949 0.636132
60677 80855.59968 0.769480 0.000763 0.000946 0.638670
60677 80945.95335 0.767371 0.000766 0.000944 0.641202
60677 81036.30703 0.765255 0.000769 0.000941 0.643726
60677 81126.66071 0.763130 0.000772 0.000939 0.646244
60677 81217.01439 0.760997 0.000775 0.000936 0.648754
60677 81307.36806 0.758856 0.000778 0.000934 0.651258
60677 81397.72174 0.756706 0.000781 0.000931 0.653754
60677 81488.07542 0.754548 0.000784 0.000928 0.656243
60677 81578.42910 0.752382 0.000787 0.000926 0.658726
60677 81668.78278 0.750208 0.000790 0.000923 0.661201
60677 81759.13645 0.748026 0.000793 0.000921 0.663668
60677 81849.49013 0.745835 0.000796 0.000918 0.666129
60677 81939.84381 0.743637 0.000800 0.000915 0.668583
60677 82030.19749 0.741430 0.000803 0.000913 0.671029
60677 82120.55117 0.739216 0.000806 0.000910 0.673468
60677 82210.90484 0.736993 0.000809 0.000907 0.675899
60677 82301.25852 0.734762 0.000811 0.000905 0.678323
60677 82391.61220 0.732524 0.000814 0.000902 0.680740
60677 82481.96588 0.730277 0.000817 0.000899 0.683150
60677 82572.31955 0.728023 0.000820 0.000897 0.685552
60677 82662.67323 0.725760 0.000823 0.000894 0.687946
60677 82753.02691 0.723490 0.000826 0.000891 0.690334
60677 82843.38059 0.721212 0.000829 0.000889 0.692713
60677 82933.73427 0.718926 0.000832 0.000886 0.695085
60677 83024.08794 0.716632 0.000835 0.000883 0.697450
60677 83114.44162 0.714331 0.000838 0.000880 0.699807
60677 83204.79530 0.712022 0.000841 0.000878 0.702157
60677 83295.14898 0.709705 0.000844 0.000875 0.704498
60677 83385.50266 0.707380 0.000847 0.000872 0.706833
60677 83475.85633 0.705047 0.000849 0.000869 0.709159
60677 83566.21001 0.702707 0.000852 0.000866 0.711478
60677 83656.56369 0.700360 0.000855 0.000864 0.713789
60677 83746.91737 0.698004 0.000858 0.000861 0.716092
60677 83837.27104 0.695642 0.000861 0.000858 0.718388
60677 83927.62472 0.693271 0.000864 0.000855 0.720676
60677 84017.97840 0.690893 0.000867 0.000852 0.722956
60677 84108.33208 0.688508 0.000869 0.000849 0.725228
60677 84198.68576 0.686115 0.000872 0.000847 0.727492
60677 84289.03943 0.683715 0.000875 0.000844 0.729748
60677 84379.39311 0.681307 0.000878 0.000841 0.731997
60677 84469.74679 0.678892 0.000880 0.000838 0.734237
60677 84560.10047 0.676469 0.000883 0.000835 0.736470
60677 84650.45414 0.674039 0.000886 0.000832 0.738694
60677 84740.80782 0.671602 0.000889 0.000829 0.740911
60677 84831.16150 0.669158 0.000891 0.000826 0.743119
60677 84921.51518 0.666706 0.000894 0.000823 0.745320
60677 85011.86886 0.664247 0.000897 0.000820 0.747512
60677 85102.22253 0.661781 0.000900 0.000817 0.749696
60677 85192.57621 0.659308 0.000902 0.000814 0.751872
60677 85282.92989 0.656827 0.000905 0.000811 0.754040
60677 85373.28357 0.654339 0.000908 0.000808 0.756200
60677 85463.63725 0.651845 0.000910 0.000805 0.758351
60677 85553.99092 0.649343 0.000913 0.000802 0.760495
60677 85644.34460 0.646834 0.000915 0.000799 0.762630
60677 85734.69828 0.644318 0.000918 0.000796 0.764757
60677 85825.05196 0.641795 0.000921 0.000793 0.766875
60677 85915.40563 0.639266 0.000923 0.000790 0.768985
60677 86005.75931 0.636729 0.000926 0.000787 0.771087
60677 86096.11299 0.634185 0.000929 0.000784 0.773180
60677 86186.46667 0.631635 0.000931 0.000781 0.775265
60677 86276.82035 0.629077 0.000934 0.000778 0.777342
60677 86367.17402 0.626513 0.000936 0.000775 0.779410
60678 57.52770 0.623942 0.000939 0.000772 0.781470
60678 147.88138 0.621364 0.000941 0.000769 0.783521
60678 238.23506 0.618779 0.000944 0.000766 0.785564
60678 328.58874 0.616188 0.000946 0.000763 0.787598
60678 418.94241 0.613590 0.000949 0.000759 0.789624
60678 509.29609 0.610986 0.000951 0.000756 0.791641
60678 599.64977 0.608374 0.000954 0.000753 0.793649
60678 690.00345 0.605756 0.000956 0.000750 0.795649
60678 780.35712 0.603132 0.000959 0.000747 0.797640
60678 870.71080 0.600501 0.000961 0.000744 0.799623
60678 961.06448 0.597864 0.000964 0.000741 0.801597
60678 1051.41816 0.595220 0.000966 0.000737 0.803562
60678 1141.77184 0.592569 0.000969 0.000734 0.805519
60678 1232.12551 0.589912 0.000971 0.000731 0.807466
60678 1322.47919 0.587249 0.000973 0.000728 0.809405
60678 1412.83287 0.584579 0.000976 0.000725 0.811336
60678 1503.18655 0.581903 0.000978 0.000721 0.813257
60678 1593.54022 0.579221 0.000981 0.000718 0.815170
60678 1683.89390 0.576533 0.000983 0.000715 0.817073
60678 1774.24758 0.573838 0.000985 0.000712 0.818968
60678 1864.60126 0.571137 0.000988 0.000708 0.820854
60678 1954.95494 0.568429 0.000990 0.000705 0.822731
60678 2045.30861 0.565716 0.000992 0.000702 0.824599
60678 2135.66229 0.562996 0.000995 0.000699 0.826459
60678 2226.01597 0.560271 0.000997 0.000695 0.828309
60678 2316.36965 0.557539 0.000999 0.000692 0.830150
60678 2406.72333 0.554801 0.001001 0.000689 0.831982
60678 2497.07700 0.552057 0.001004 0.000685 0.833805
60678 2587.43068 0.549307 0.001006 0.000682 0.835620
60678 2677.78436 0.546552 0.001008 0.000679 0.837425
60678 2768.13804 0.543790 0.001010 0.000676 0.839221
60678 2858.49171 0.541022 0.001013 0.000672 0.841007
60678 2948.84539 0.538249 0.001015 0.000669 0.842785
60678 3039.19907 0.535469 0.001017 0.000666 0.844554
60678 3129.55275 0.532684 0.001019 0.000662 0.846313
60678 3219.90643 0.529893 0.001021 0.000659 0.848063
60678 3310.26010 0.527097 0.001024 0.000655 0.849805
60678 3400.61378 0.524294 0.001026 0.000652 0.851536
60678 3490.96746 0.521486 0.001028 0.000649 0.853259
60678 3581.32114 0.518672 0.001030 0.000645 0.854972
60678 3671.67482 0.515853 0.001032 0.000642 0.856676
60678 3762.02849 0.513028 0.001034 0.000638 0.858371
60678 3852.38217 0.510197 0.001036 0.000635 0.860056
60678 3942.73585 0.507361 0.001038 0.000632 0.861733
60678 4033.08953 0.504520 0.001040 0.000628 0.863399
60678 4123.44320 0.501673 0.001043 0.000625 0.865057
60678 4213.79688 0.498820 0.001045 0.000621 0.866705
60678 4304.15056 0.495962 0.001047 0.000618 0.868343
60678 4394.50424 0.493099 0.001049 0.000614 0.869972
60678 4484.85792 0.490230 0.001051 0.000611 0.871592
60678 4575.21159 0.487356 0.001053 0.000608 0.873202
60678 4665.56527 0.484477 0.001055 0.000604 0.874803
60678 4755.91895 0.481592 0.001057 0.000601 0.876394
60678 4846.27263 0.478703 0.001059 0.000597 0.877976
60678 4936.62631 0.475808 0.001061 0.000594 0.879548
60678 5026.97998 0.472908 0.001063 0.000590 0.881111
60678 5117.33366 0.470002 0.001064 0.000587 0.882664
60678 5207.68734 0.467092 0.001066 0.000583 0.884208
60678 5298.04102 0.464177 0.001068 0.000580 0.885742
60678 5388.39469 0.461256 0.001070 0.000576 0.887266
60678 5478.74837 0.458331 0.001072 0.000573 0.888781
60678 5569.10205 0.455400 0.001074 0.000569 0.890286
60678 5659.45573 0.452465 0.001076 0.000565 0.891781
60678 5749.80941 0.449525 0.001078 0.000562 0.893267
60678 5840.16308 0.446579 0.001080 0.000558 0.894743
60678 5930.51676 0.443629 0.001081 0.000555 0.896209
60678 6020.87044 0.440675 0.001083 0.000551 0.897666
60678 6111.22412 0.437715 0.001085 0.000548 0.899113
60678 6201.57779 0.434751 0.001087 0.000544 0.900550
60678 6291.93147 0.431782 0.001089 0.000541 0.901977
60678 6382.28515 0.428808 0.001090 0.000537 0.903395
60678 6472.63883 0.425829 0.001092 0.000533 0.904803
60678 6562.99251 0.422846 0.001094 0.000530 0.906201
60678 6653.34618 0.419859 0.001096 0.000526 0.907589
60678 6743.69986 0.416867 0.001097 0.000523 0.908967
60678 6834.05354 0.413870 0.001099 0.000519 0.910335
60678 6924.40722 0.410869 0.001101 0.000515 0.911694
60678 7014.76090 0.407863 0.001102 0.000512 0.913042
60678 7105.11457 0.404853 0.001104 0.000508 0.914381
60678 7195.46825 0.401838 0.001106 0.000504 0.915710
60678 7285.82193 0.398820 0.001107 0.000501 0.917029
60678 7376.17561 0.395796 0.001109 0.000497 0.918338
60678 7466.52928 0.392769 0.001111 0.000493 0.919636
60678 7556.88296 0.389737 0.001112 0.000490 0.920925
60678 7647.23664 0.386701 0.001114 0.000486 0.922204
60678 7737.59032 0.383661 0.001116 0.000482 0.923473
60678 7827.94400 0.380617 0.001117 0.000479 0.924732
60678 7918.29767 0.377568 0.001119 0.000475 0.925981
60678 8008.65135 0.374516 0.001120 0.000471 0.927220
60678 8099.00503 0.371459 0.001122 0.000468 0.928449
60678 8189.35871 0.368398 0.001123 0.000464 0.929667
60678 8279.71239 0.365334 0.001125 0.000460 0.930876
60678 8370.06606 0.362265 0.001126 0.000457 0.932074
60678 8460.41974 0.359193 0.001128 0.000453 0.933263
60678 8550.77342 0.356116 0.001129 0.000449 0.934441
60678 8641.12710 0.353036 0.001131 0.000445 0.935609
60678 8731.48077 0.349952 0.001132 0.000442 0.936767
60678 8821.83445 0.346864 0.001134 0.000438 0.937915
60678 8912.18813 0.343772 0.001135 0.000434 0.939052
60678 9002.54181 0.340677 0.001137 0.000430 0.940180
60678 9092.89549 0.337578 0.001138 0.000427 0.941297
60678 9183.24916 0.334475 0.001139 0.000423 0.942404
60678 9273.60284 0.331368 0.001141 0.000419 0.943501
60678 9363.95652 0.328258 0.001142 0.000415 0.944587
60678 9454.31020 0.325145 0.001144 0.000412 0.945663
60678 9544.66387 0.322028 0.001145 0.000408 0.946729
60678 9635.01755 0.318907 0.001146 0.000404 0.947785
60678 9725.37123 0.315783 0.001148 0.000400 0.948831
60678 9815.72491 0.312656 0.001149 0.000397 0.949866
60678 9906.07859 0.309525 0.001150 0.000393 0.950891
60678 9996.43226 0.306391 0.001151 0.000389 0.951905
60678 10086.78594 0.303253 0.001153 0.000385 0.952909
60678 10177.13962 0.300112 0.001154 0.000381 0.953903
60678 10267.49330 0.296968 0.001155 0.000378 0.954887
60678 10357.84698 0.293821 0.001156 0.000374 0.955860
60678 10448.20065 0.290670 0.001158 0.000370 0.956823
60678 10538.55433 0.287516 0.001159 0.000366 0.957775
60678 10628.90801 0.284360 0.001160 0.000362 0.958717
60678 10719.26169 0.281200 0.001161 0.000359 0.959648
60678 10809.61536 0.278037 0.001162 0.000355 0.960570
60678 10899.96904 0.274871 0.001164 0.000351 0.961480
60678 10990.32272 0.271702 0.001165 0.000347 0.962381
60678 11080.67640 0.268530 0.001166 0.000343 0.963271
60678 11171.03008 0.265355 0.001167 0.000339 0.964150
60678 11261.38375 0.262178 0.001168 0.000336 0.965019
60678 11351.73743 0.258997 0.001169 0.000332 0.965877
60678 11442.09111 0.255814 0.001170 0.000328 0.966725
60678 11532.44479 0.252628 0.001171 0.000324 0.967563
60678 11622.79847 0.249439 0.001173 0.000320 0.968390
60678 11713.15214 0.246247 0.001174 0.000316 0.969206
60678 11803.50582 0.243053 0.001175 0.000312 0.970012
60678 11893.85950 0.239856 0.001176 0.000308 0.970808
60678 11984.21318 0.236657 0.001177 0.000305 0.971593
60678 12074.56685 0.233455 0.001178 0.000301 0.972367
60678 12164.92053 0.230250 0.001179 0.000297 0.973131
60678 12255.27421 0.227043 0.001180 0.000293 0.973884
60678 12345.62789 0.223833 0.001181 0.000289 0.974627
60678 12435.98157 0.220621 0.001181 0.000285 0.975359
