CIC_MEM_VERS = 2.0
CREATION_DATE  = 2026-07-17T02:46:53.712
ORIGINATOR     = CNES

META_START

COMMENT days (MJD), sec (UTC), orbit number

OBJECT_NAME = Sat
OBJECT_ID = Sat

USER_DEFINED_PROTOCOL = CIC
USER_DEFINED_CONTENT = ORBIT_NUMBER
TIME_SYSTEM = UTC
START_TIME = 2025-01-01T12:00:00.000
STOP_TIME = 2025-01-11T11:59:21.868

META_STOP

60676 69492.92025 5
60676 69583.27393 5
60676 69673.62761 5
60676 69763.98129 5
60676 69854.33496 5
60676 69944.68864 5
60676 70035.04232 5
60676 70125.39600 5
60676 70215.74967 5
60676 70306.10335 5
60676 70396.45703 5
60676 70486.81071 5
60676 70577.16439 5
60676 70667.51806 6
60676 70757.87174 6
60676 70848.22542 6
60676 70938.57910 6
60676 71028.93277 6
60676 71119.28645 6
60676 71209.64013 6
60676 71299.99381 6
60676 71390.34749 6
60676 71480.70116 6
60676 71571.05484 6
60676 71661.40852 6
60676 71751.76220 6
60676 71842.11588 6
60676 71932.46955 6
60676 72022.82323 6
60676 72113.17691 6
60676 72203.53059 6
60676 72293.88426 6
60676 72384.23794 6
60676 72474.59162 6
60676 72564.94530 6
60676 72655.29898 6
60676 72745.65265 6
60676 72836.00633 6
60676 72926.36001 6
60676 73016.71369 6
60676 73107.06737 6
60676 73197.42104 6
60676 73287.77472 6
60676 73378.12840 6
60676 73468.48208 6
60676 73558.83575 6
60676 73649.18943 6
60676 73739.54311 6
60676 73829.89679 6
60676 73920.25047 6
60676 74010.60414 6
60676 74100.95782 6
60676 74191.31150 6
60676 74281.66518 6
60676 74372.01886 6
60676 74462.37253 6
60676 74552.72621 6
60676 74643.07989 6
60676 74733.43357 6
60676 74823.78724 6
60676 74914.14092 6
60676 75004.49460 6
60676 75094.84828 6
60676 75185.20196 6
60676 75275.55563 6
60676 75365.90931 6
60676 75456.26299 6
60676 75546.61667 6
60676 75636.97034 6
60676 75727.32402 6
60676 75817.67770 6
60676 75908.03138 6
60676 75998.38506 6
60676 76088.73873 6
60676 76179.09241 7
60676 76269.44609 7
60676 76359.79977 7
60676 76450.15345 7
60676 76540.50712 7
60676 76630.86080 7
60676 76721.21448 7
60676 76811.56816 7
60676 76901.92183 7
60676 76992.27551 7
60676 77082.62919 7
60676 77172.98287 7
60676 77263.33655 7
60676 77353.69022 7
60676 77444.04390 7
60676 77534.39758 7
60676 77624.75126 7
60676 77715.10494 7
60676 77805.45861 7
60676 77895.81229 7
60676 77986.16597 7
60676 78076.51965 7
60676 78166.87332 7
60676 78257.22700 7
60676 78347.58068 7
60676 78437.93436 7
60676 78528.28804 7
60676 78618.64171 7
60676 78708.99539 7
60676 78799.34907 7
60676 78889.70275 7
60676 78980.05642 7
60676 79070.41010 7
60676 79160.76378 7
60676 79251.11746 7
60676 79341.47114 7
60676 79431.82481 7
60676 79522.17849 7
60676 79612.53217 7
60676 79702.88585 7
60676 79793.23953 7
60676 79883.59320 7
60676 79973.94688 7
60676 80064.30056 7
60676 80154.65424 7
60676 80245.00791 7
60676 80335.36159 7
60676 80425.71527 7
60676 80516.06895 7
60676 80606.42263 7
60676 80696.77630 7
60676 80787.12998 7
60676 80877.48366 7
60676 80967.83734 7
60676 81058.19102 7
60676 81148.54469 7
60676 81238.89837 7
60676 81329.25205 7
60676 81419.60573 7
60676 81509.95940 7
60676 81600.31308 7
60676 81690.66676 8
60676 81781.02044 8
60676 81871.37412 8
60676 81961.72779 8
60676 82052.08147 8
