CIC_MEM_VERS = 2.0
CREATION_DATE  = 2026-07-17T02:46:54.160
ORIGINATOR     = CNES

META_START

COMMENT days (MJD), sec (UTC), true_satellite_local_time (h)

OBJECT_NAME = Sat
OBJECT_ID = Sat

USER_DEFINED_PROTOCOL = CIC
USER_DEFINED_CONTENT = SATELLITE_LOCAL_TIME
TIME_SYSTEM = UTC
START_TIME = 2025-01-01T12:00:00.000
STOP_TIME = 2025-01-11T11:59:21.868

META_STOP

60677 22216.06276 12.54519
60677 22306.41643 12.94143
60677 22396.77011 13.33910
60677 22487.12379 13.73812
60677 22577.47747 14.13844
60677 22667.83115 14.53995
60677 22758.18482 14.94257
60677 22848.53850 15.34616
60677 22938.89218 15.75061
60677 23029.24586 16.15577
60677 23119.59954 16.56149
60677 23209.95321 16.96762
60677 23300.30689 17.37400
60677 23390.66057 17.78045
60677 23481.01425 18.18681
60677 23571.36792 18.59292
60677 23661.72160 18.99860
60677 23752.07528 19.40372
60677 23842.42896 19.80811
60677 23932.78264 20.21163
60677 24023.13631 20.61416
60677 24113.48999 21.01558
60677 24203.84367 21.41579
60677 24294.19735 21.81470
60677 24384.55102 22.21224
60677 24474.90470 22.60835
60677 24565.25838 23.00300
60677 24655.61206 23.39615
60677 24745.96574 23.78781
60677 24836.31941 0.17798
60677 24926.67309 0.56668
60677 25017.02677 0.95397
60677 25107.38045 1.33988
60677 25197.73413 1.72449
60677 25288.08780 2.10788
60677 25378.44148 2.49013
60677 25468.79516 2.87134
60677 25559.14884 3.25162
60677 25649.50251 3.63109
60677 25739.85619 4.00987
60677 25830.20987 4.38809
60677 25920.56355 4.76587
60677 26010.91723 5.14337
60677 26101.27090 5.52070
60677 26191.62458 5.89803
60677 26281.97826 6.27547
60677 26372.33194 6.65317
60677 26462.68562 7.03128
60677 26553.03929 7.40991
60677 26643.39297 7.78920
60677 26733.74665 8.16927
60677 26824.10033 8.55025
60677 26914.45400 8.93223
60677 27004.80768 9.31532
60677 27095.16136 9.69961
