Sat.A1ModJulian           Sat.ElapsedSecs           Sat.X                     Sat.Y                     Sat.Z                     Sat.VX                    Sat.VY                    Sat.VZ                    
30677.14805991602         12755.34236227395         -2473.569207418715        6343.717219743727         54.62250184653414         -7.159229960119474        -2.648203253462213        -0.02442870057754946      
30677.1491241713          12847.29401883669         -3117.516202926518        6066.823379234067         52.088346480048           -6.834815814526912        -3.368405329551484        -0.03063604141119892      
30677.15019122389         12939.48736275779         -3729.900821650483        5724.485715080118         48.9905649347922          -6.438499418509547        -4.050936823879183        -0.03650105580708964      
30677.15124409696         13030.45559608145         -4295.32545451987         5327.044396697934         45.42218195064515         -5.98240400470725         -4.67907517939909         -0.0418804889699016       
30677.1523116325          13122.69066679291         -4823.436084673779        4868.071354593224         41.32544718476068         -5.459289917527354        -5.263974420573024        -0.04686994128306839      
30677.15338115084         13215.09705082281         -5301.537793839805        4356.784013289343         36.78310899201302         -4.879783762934668        -5.791989986813721        -0.05135255521685725      
30677.15445012731         13307.4566182564          -5723.568159598781        3799.868774246342         31.85462067381289         -4.251426693154726        -6.256884472374013        -0.05527532733382372      
30677.15552063021         13399.94806833565         -6086.021422131277        3202.205301094848         26.58323433197757         -3.579595850082387        -6.655236434781507        -0.05860932175136967      
30677.1565889405          13492.25007724017         -6384.088853189824        2572.270911944931         21.04378120394113         -2.873604145637997        -6.982165505560816        -0.06131368579976715      
30677.15766065115         13584.84587792773         -6616.256588078287        1913.403226213099         15.26574602355739         -2.136906668999096        -7.236362300546199        -0.06337749693029572      
30677.15872132495         13676.48809390375         -6777.856001673535        1241.577048484774         9.389194680003348         -1.387003007400205        -7.413002852483774        -0.06476212786377922      
30677.15979238321         13769.02752765454         -6870.621384949806        550.2976428753608         3.357463444482091         -0.6162468260682948       -7.514191396862638        -0.0654841902758117       
30677.1608411794          13859.64351830771         -6892.018940276799        -132.2241772805368        -2.583364410680981        0.1443348560911538        -7.537290808485217        -0.0655270550553335       
